repetition,seed,run_index,removed_prefix_count,included_rod_count,excluded_rods,included_rods,initial_supports,initial_supported_rods,initial_support_count,default_order,success,elapsed_ns,elapsed_s,removal_sequence,assembly_sequence,matches_default_suffix,search_stop_reason,search_expansions,search_attempted_transitions,search_enqueued_candidates,search_backtracks,rigidity_check_calls,rigidity_cache_hits,rigidity_cache_misses,rigidity_cached_entries,peak_supports,support_steps,supported_rod_steps,support_assignment_episodes,supported_rod_episodes,support_additions,support_releases
6,50452,1,0,20,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,715248592,0.715248592,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]","[4, 3, 1, 0, 12, 11, 9, 6, 5, 10, 23, 22, 14, 16, 15, 21, 7, 8, 2, 13]",True,complete,25,25,210,5,246,25,221,221,2,24,24,9,9,9,9
6,50453,2,2,18,"[2, 13]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 21, 22, 23]",{},[],0,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,561325785,0.561325785,"[8, 15, 22, 21, 12, 9, 7, 23, 6, 5, 10, 16, 11, 14, 4, 3, 0, 1]","[1, 0, 3, 4, 14, 11, 16, 10, 5, 6, 23, 7, 9, 12, 21, 22, 15, 8]",False,complete,27,27,171,9,209,27,182,182,2,23,23,8,8,8,8
6,50454,3,4,16,"[2, 7, 8, 13]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 14, 15, 16, 21, 22, 23]",{},[],0,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,372915799,0.372915799,"[23, 15, 22, 14, 21, 16, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]","[4, 1, 3, 0, 12, 11, 9, 6, 5, 10, 16, 21, 14, 22, 15, 23]",False,complete,19,19,136,3,164,19,145,145,2,22,22,7,7,7,7
6,50455,4,6,14,"[2, 7, 8, 13, 15, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 14, 16, 22, 23]",{},[],0,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,242466618,0.242466618,"[23, 22, 14, 12, 4, 11, 1, 9, 6, 5, 10, 16, 0, 3]","[3, 0, 16, 10, 5, 6, 9, 1, 11, 4, 12, 14, 22, 23]",False,complete,14,14,105,0,125,14,111,111,2,19,19,5,5,5,5
6,50456,5,8,12,"[2, 7, 8, 13, 14, 15, 16, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 22, 23]","{""support_1"": 23, ""support_2"": 22}","[22, 23]",2,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,171780509,0.171780509,"[22, 23, 10, 5, 6, 9, 11, 12, 0, 3, 4, 1]","[1, 4, 3, 0, 12, 11, 9, 6, 5, 10, 23, 22]",False,complete,19,19,78,7,107,19,88,88,2,21,21,8,8,7,9
6,50457,6,10,10,"[2, 7, 8, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12]","{""support_1"": 10, ""support_2"": 9}","[9, 10]",2,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,106045744,0.106045744,"[10, 5, 6, 9, 11, 12, 0, 1, 3, 4]","[4, 3, 1, 0, 12, 11, 9, 6, 5, 10]",True,complete,13,13,55,3,76,13,63,63,2,17,17,6,6,5,7
6,50458,7,12,8,"[2, 5, 7, 8, 10, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 6, 9, 11, 12]","{""support_1"": 11, ""support_2"": 9}","[9, 11]",2,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,63551787,0.063551787,"[6, 9, 11, 12, 0, 3, 4, 1]","[1, 4, 3, 0, 12, 11, 9, 6]",False,complete,8,8,36,0,51,8,43,43,2,13,13,6,6,4,6
6,50459,8,14,6,"[2, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 11, 12]","{""support_1"": 11, ""support_2"": 1}","[1, 11]",2,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,30564099,0.030564099,"[11, 12, 4, 3, 0, 1]","[1, 0, 3, 4, 12, 11]",False,complete,6,6,21,0,31,6,25,25,2,8,8,3,3,2,4
6,50460,9,16,4,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4]","{""support_1"": 3, ""support_2"": 1}","[1, 3]",2,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,11151308,0.011151308,"[4, 3, 0, 1]","[1, 0, 3, 4]",False,complete,4,4,10,0,16,4,12,12,2,4,4,2,2,0,2
6,50461,10,18,2,"[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[3, 4]","{""support_1"": 3, ""support_2"": 4}","[3, 4]",2,"[13, 2, 8, 7, 21, 15, 16, 14, 22, 23, 10, 5, 6, 9, 11, 12, 0, 1, 3, 4]",True,3978481,0.003978481,"[4, 3]","[3, 4]",False,complete,2,2,3,0,7,2,5,5,1,1,1,1,1,0,2
7,60452,1,0,20,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,746476255,0.746476255,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]","[3, 0, 1, 4, 14, 11, 9, 6, 5, 10, 22, 23, 16, 12, 13, 15, 21, 2, 7, 8]",True,complete,25,25,210,5,245,25,220,220,2,23,23,8,8,8,8
7,60453,2,2,18,"[7, 8]","[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,510525345,0.510525345,"[15, 21, 13, 2, 9, 22, 1, 14, 23, 6, 4, 12, 11, 5, 10, 16, 3, 0]","[0, 3, 16, 10, 5, 11, 12, 4, 6, 23, 14, 1, 22, 9, 2, 13, 21, 15]",False,complete,23,23,171,5,201,23,178,178,2,19,19,6,6,6,6
7,60454,3,4,16,"[2, 7, 8, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 22, 23]",{},[],0,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,377161854,0.377161854,"[15, 13, 14, 9, 22, 23, 6, 5, 10, 16, 11, 12, 0, 1, 4, 3]","[3, 4, 1, 0, 12, 11, 16, 10, 5, 6, 23, 22, 9, 14, 13, 15]",False,complete,22,22,136,6,168,22,146,146,2,24,24,8,8,8,8
7,60455,4,6,14,"[2, 7, 8, 13, 15, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 14, 16, 22, 23]",{},[],0,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,260981454,0.260981454,"[16, 14, 23, 22, 10, 5, 6, 9, 11, 12, 0, 1, 4, 3]","[3, 4, 1, 0, 12, 11, 9, 6, 5, 10, 22, 23, 14, 16]",False,complete,21,21,105,7,137,21,116,116,2,24,24,9,9,9,9
7,60456,5,8,12,"[2, 7, 8, 12, 13, 15, 16, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 14, 22, 23]","{""support_1"": 23, ""support_2"": 22}","[22, 23]",2,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,170928989,0.170928989,"[23, 22, 10, 5, 6, 9, 11, 14, 0, 3, 1, 4]","[4, 1, 3, 0, 14, 11, 9, 6, 5, 10, 22, 23]",False,complete,18,18,78,6,106,18,88,88,2,21,21,8,8,7,9
7,60457,6,10,10,"[2, 7, 8, 12, 13, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 14]","{""support_1"": 9, ""support_2"": 10}","[9, 10]",2,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,104649904,0.104649904,"[10, 5, 6, 9, 11, 14, 4, 1, 0, 3]","[3, 0, 1, 4, 14, 11, 9, 6, 5, 10]",True,complete,13,13,55,3,75,13,62,62,2,16,16,5,5,4,6
7,60458,7,12,8,"[2, 5, 7, 8, 10, 12, 13, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 6, 9, 11, 14]","{""support_1"": 9, ""support_2"": 11}","[9, 11]",2,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,62710545,0.062710545,"[6, 9, 11, 14, 4, 3, 1, 0]","[0, 1, 3, 4, 14, 11, 9, 6]",False,complete,8,8,36,0,50,8,42,42,2,11,11,5,5,3,5
7,60459,8,14,6,"[2, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 11, 14]","{""support_1"": 1, ""support_2"": 11}","[1, 11]",2,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,30448495,0.030448495,"[11, 14, 4, 1, 3, 0]","[0, 3, 1, 4, 14, 11]",False,complete,6,6,21,0,31,6,25,25,2,7,7,3,3,2,4
7,60460,9,16,4,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4]","{""support_1"": 1, ""support_2"": 3}","[1, 3]",2,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,12410461,0.012410461,"[0, 3, 4, 1]","[1, 4, 3, 0]",False,complete,4,4,10,0,17,4,13,13,2,5,5,3,3,1,3
7,60461,10,18,2,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 3]","{""support_2"": 3}",[3],1,"[8, 7, 2, 21, 15, 13, 12, 16, 23, 22, 10, 5, 6, 9, 11, 14, 4, 1, 0, 3]",True,3259716,0.003259716,"[0, 3]","[3, 0]",True,complete,2,2,3,0,7,2,5,5,1,1,1,1,1,0,1
8,70452,1,0,20,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,724959835,0.724959835,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]","[1, 8, 6, 0, 4, 14, 11, 5, 10, 22, 3, 2, 16, 12, 15, 7, 23, 9, 21, 13]",True,complete,28,28,210,8,249,28,221,221,2,24,24,7,7,7,7
8,70453,2,2,18,"[13, 21]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 22, 23]",{},[],0,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,505592700,0.505592700,"[8, 15, 22, 23, 7, 2, 14, 12, 11, 10, 16, 4, 3, 0, 1, 5, 6, 9]","[9, 6, 5, 1, 0, 3, 4, 16, 10, 11, 12, 14, 2, 7, 23, 22, 15, 8]",False,complete,19,19,171,1,196,19,177,177,2,20,20,5,5,5,5
8,70454,3,4,16,"[9, 13, 21, 23]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 22]",{},[],0,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,376600708,0.376600708,"[7, 15, 22, 2, 14, 12, 11, 10, 5, 16, 6, 8, 4, 1, 3, 0]","[0, 3, 1, 4, 8, 6, 16, 5, 10, 11, 12, 14, 2, 22, 15, 7]",False,complete,16,16,136,0,161,16,145,145,2,20,20,5,5,5,5
8,70455,4,6,14,"[7, 9, 13, 15, 21, 23]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 14, 16, 22]",{},[],0,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,276325344,0.276325344,"[2, 22, 12, 14, 11, 10, 5, 16, 6, 8, 4, 1, 0, 3]","[3, 0, 1, 4, 8, 6, 16, 5, 10, 11, 14, 12, 22, 2]",False,complete,14,14,105,0,128,14,114,114,2,21,21,5,5,5,5
8,70456,5,8,12,"[7, 9, 12, 13, 15, 16, 21, 23]","[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 14, 22]","{""support_1"": 2, ""support_2"": 22}","[2, 22]",2,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,181616269,0.181616269,"[22, 2, 3, 10, 5, 11, 14, 4, 0, 6, 8, 1]","[1, 8, 6, 0, 4, 14, 11, 5, 10, 3, 2, 22]",False,complete,22,22,78,10,112,22,90,90,2,21,21,7,7,6,8
8,70457,6,10,10,"[2, 3, 7, 9, 12, 13, 15, 16, 21, 23]","[0, 1, 4, 5, 6, 8, 10, 11, 14, 22]","{""support_1"": 14, ""support_2"": 22}","[14, 22]",2,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,106561088,0.106561088,"[22, 10, 5, 11, 14, 4, 0, 6, 8, 1]","[1, 8, 6, 0, 4, 14, 11, 5, 10, 22]",True,complete,13,13,55,3,75,13,62,62,2,17,17,5,5,4,6
8,70458,7,12,8,"[2, 3, 7, 9, 10, 12, 13, 15, 16, 21, 22, 23]","[0, 1, 4, 5, 6, 8, 11, 14]","{""support_1"": 14, ""support_2"": 6}","[6, 14]",2,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,63898701,0.063898701,"[5, 11, 6, 8, 0, 1, 4, 14]","[14, 4, 1, 0, 8, 6, 11, 5]",False,complete,11,11,36,3,54,11,43,43,2,13,13,5,5,3,5
8,70459,8,14,6,"[2, 3, 5, 7, 9, 10, 11, 12, 13, 15, 16, 21, 22, 23]","[0, 1, 4, 6, 8, 14]","{""support_1"": 14, ""support_2"": 6}","[6, 14]",2,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,35575186,0.035575186,"[6, 8, 0, 1, 14, 4]","[4, 14, 1, 0, 8, 6]",False,complete,6,6,21,0,34,6,28,28,2,9,9,4,4,3,5
8,70460,9,16,4,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 6, 8]","{""support_1"": 1, ""support_2"": 6}","[1, 6]",2,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,12976015,0.012976015,"[0, 6, 8, 1]","[1, 8, 6, 0]",True,complete,4,4,10,0,17,4,13,13,2,5,5,3,3,1,3
8,70461,10,18,2,"[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[1, 8]","{""support_1"": 1, ""support_2"": 8}","[1, 8]",2,"[13, 21, 9, 23, 7, 15, 12, 16, 2, 3, 22, 10, 5, 11, 14, 4, 0, 6, 8, 1]",True,3994540,0.003994540,"[1, 8]","[8, 1]",False,complete,2,2,3,0,7,2,5,5,1,1,1,1,1,0,2
9,80452,1,0,20,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,741497765,0.741497765,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]","[4, 1, 3, 0, 12, 11, 9, 6, 5, 10, 22, 23, 16, 14, 21, 2, 13, 15, 7, 8]",True,complete,25,25,210,5,246,25,221,221,2,24,24,9,9,9,9
9,80453,2,2,18,"[7, 8]","[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,562398095,0.562398095,"[21, 2, 13, 15, 16, 12, 22, 23, 10, 5, 6, 9, 11, 14, 0, 3, 1, 4]","[4, 1, 3, 0, 14, 11, 9, 6, 5, 10, 23, 22, 12, 16, 15, 13, 2, 21]",False,complete,25,25,171,7,207,25,182,182,2,24,24,9,9,9,9
9,80454,3,4,16,"[7, 8, 13, 15]","[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 14, 16, 21, 22, 23]",{},[],0,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,386545633,0.386545633,"[23, 2, 12, 16, 3, 22, 10, 5, 6, 9, 0, 11, 14, 4, 1, 21]","[21, 1, 4, 14, 11, 0, 9, 6, 5, 10, 22, 3, 16, 12, 2, 23]",False,complete,22,22,136,6,166,22,144,144,2,24,24,7,7,7,7
9,80455,4,6,14,"[2, 7, 8, 13, 15, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 14, 16, 22, 23]",{},[],0,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,273509983,0.273509983,"[12, 22, 14, 4, 1, 9, 23, 11, 6, 5, 10, 0, 3, 16]","[16, 3, 0, 10, 5, 6, 11, 23, 9, 1, 4, 14, 22, 12]",False,complete,18,18,105,4,131,18,113,113,2,22,22,6,6,6,6
9,80456,5,8,12,"[2, 7, 8, 13, 14, 15, 16, 21]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12, 22, 23]","{""support_1"": 23, ""support_2"": 22}","[22, 23]",2,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,178612042,0.178612042,"[23, 22, 10, 5, 6, 9, 11, 12, 0, 1, 4, 3]","[3, 4, 1, 0, 12, 11, 9, 6, 5, 10, 22, 23]",False,complete,18,18,78,6,106,18,88,88,2,21,21,8,8,7,9
9,80457,6,10,10,"[2, 7, 8, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 5, 6, 9, 10, 11, 12]","{""support_1"": 9, ""support_2"": 10}","[9, 10]",2,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,117411456,0.117411456,"[10, 5, 6, 9, 11, 12, 4, 1, 3, 0]","[0, 3, 1, 4, 12, 11, 9, 6, 5, 10]",False,complete,13,13,55,3,75,13,62,62,2,15,15,5,5,4,6
9,80458,7,12,8,"[2, 5, 7, 8, 10, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 6, 9, 11, 12]","{""support_1"": 9, ""support_2"": 11}","[9, 11]",2,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,61454585,0.061454585,"[6, 9, 11, 12, 4, 3, 1, 0]","[0, 1, 3, 4, 12, 11, 9, 6]",False,complete,8,8,36,0,50,8,42,42,2,11,11,5,5,3,5
9,80459,8,14,6,"[2, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4, 11, 12]","{""support_1"": 1, ""support_2"": 11}","[1, 11]",2,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,30333852,0.030333852,"[11, 12, 4, 1, 3, 0]","[0, 3, 1, 4, 12, 11]",False,complete,6,6,21,0,31,6,25,25,2,7,7,3,3,2,4
9,80460,9,16,4,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 1, 3, 4]","{""support_1"": 1, ""support_2"": 3}","[1, 3]",2,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,11092016,0.011092016,"[4, 1, 3, 0]","[0, 3, 1, 4]",False,complete,4,4,10,0,16,4,12,12,2,3,3,2,2,0,2
9,80461,10,18,2,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[1, 4]","{""support_1"": 1, ""support_2"": 4}","[1, 4]",2,"[8, 7, 15, 13, 2, 21, 14, 16, 23, 22, 10, 5, 6, 9, 11, 12, 0, 3, 1, 4]",True,3963501,0.003963501,"[4, 1]","[1, 4]",False,complete,2,2,3,0,7,2,5,5,1,1,1,1,1,0,2
10,90452,1,0,20,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,732152381,0.732152381,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]","[1, 21, 4, 0, 3, 14, 11, 12, 10, 6, 5, 7, 16, 8, 23, 2, 15, 13, 22, 9]",True,complete,24,24,210,4,242,24,218,218,2,21,21,7,7,7,7
10,90453,2,2,18,"[9, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 21, 23]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,520047006,0.520047006,"[2, 15, 21, 13, 7, 12, 23, 8, 6, 5, 10, 16, 11, 14, 0, 1, 4, 3]","[3, 4, 1, 0, 14, 11, 16, 10, 5, 6, 8, 23, 12, 7, 13, 21, 15, 2]",False,complete,21,21,171,3,201,21,180,180,2,22,22,7,7,7,7
10,90454,3,4,16,"[9, 13, 15, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 16, 21, 23]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,374367675,0.374367675,"[2, 21, 8, 23, 14, 7, 6, 5, 10, 16, 11, 12, 0, 3, 1, 4]","[4, 1, 3, 0, 12, 11, 16, 10, 5, 6, 7, 14, 23, 8, 21, 2]",False,complete,20,20,136,4,166,20,146,146,2,24,24,8,8,8,8
10,90455,4,6,14,"[2, 9, 13, 15, 22, 23]","[0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 16, 21]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,271054484,0.271054484,"[16, 7, 12, 5, 10, 6, 8, 11, 14, 3, 0, 4, 21, 1]","[1, 21, 4, 0, 3, 14, 11, 8, 6, 10, 5, 12, 7, 16]",False,complete,18,18,105,4,136,18,118,118,2,21,21,7,7,7,7
10,90456,5,8,12,"[2, 8, 9, 13, 15, 16, 22, 23]","[0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 14, 21]","{""support_1"": 7, ""support_2"": 10}","[7, 10]",2,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,171586374,0.171586374,"[7, 5, 6, 10, 21, 3, 11, 12, 0, 14, 1, 4]","[4, 1, 14, 0, 12, 11, 3, 21, 10, 6, 5, 7]",False,complete,19,19,78,7,105,19,86,86,2,20,20,7,7,6,8
10,90457,6,10,10,"[2, 5, 7, 8, 9, 13, 15, 16, 22, 23]","[0, 1, 3, 4, 6, 10, 11, 12, 14, 21]","{""support_1"": 6, ""support_2"": 10}","[6, 10]",2,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,111011478,0.111011478,"[10, 6, 14, 11, 12, 3, 0, 4, 21, 1]","[1, 21, 4, 0, 3, 12, 11, 14, 6, 10]",False,complete,10,10,55,0,71,10,61,61,2,14,14,5,5,4,6
10,90458,7,12,8,"[2, 5, 6, 7, 8, 9, 10, 13, 15, 16, 22, 23]","[0, 1, 3, 4, 11, 12, 14, 21]","{""support_1"": 11}",[11],1,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,63705402,0.063705402,"[12, 11, 14, 3, 0, 4, 21, 1]","[1, 21, 4, 0, 3, 14, 11, 12]",True,complete,8,8,36,0,49,8,41,41,2,11,11,4,4,3,4
10,90459,8,14,6,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 22, 23]","[0, 1, 3, 4, 14, 21]","{""support_1"": 14, ""support_2"": 21}","[14, 21]",2,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,30287322,0.030287322,"[14, 3, 0, 4, 1, 21]","[21, 1, 4, 0, 3, 14]",False,complete,6,6,21,0,30,6,24,24,2,7,7,2,2,1,3
10,90460,9,16,4,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 22, 23]","[0, 1, 4, 21]","{""support_2"": 21}",[21],1,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,13586888,0.013586888,"[0, 4, 1, 21]","[21, 1, 4, 0]",False,complete,4,4,10,0,17,4,13,13,2,5,5,2,2,1,2
10,90461,10,18,2,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 22, 23]","[1, 21]","{""support_1"": 1, ""support_2"": 21}","[1, 21]",2,"[9, 22, 13, 15, 2, 23, 8, 16, 7, 5, 6, 10, 12, 11, 14, 3, 0, 4, 21, 1]",True,3868746,0.003868746,"[21, 1]","[1, 21]",True,complete,2,2,3,0,7,2,5,5,1,1,1,1,1,0,2
