repetition,seed,run_index,removed_prefix_count,included_rod_count,excluded_rods,included_rods,initial_supports,initial_supported_rods,initial_support_count,default_order,success,elapsed_ns,elapsed_s,removal_sequence,assembly_sequence,matches_default_suffix,search_stop_reason,search_expansions,search_attempted_transitions,search_enqueued_candidates,search_backtracks,rigidity_check_calls,rigidity_cache_hits,rigidity_cache_misses,rigidity_cached_entries,peak_supports,support_steps,supported_rod_steps,support_assignment_episodes,supported_rod_episodes,support_additions,support_releases
9,80457,6,10,10,"[1, 2, 7, 8, 13, 14, 15, 21, 22, 23]","[0, 3, 4, 5, 6, 9, 10, 11, 12, 16]","{""support_1"": 9, ""support_2"": 12}","[9, 12]",2,"[8, 7, 15, 13, 2, 21, 14, 23, 22, 1, 12, 9, 6, 16, 10, 11, 5, 3, 4, 0]",True,125884926,0.125884926,"[12, 4, 11, 10, 6, 9, 3, 16, 0, 5]","[5, 0, 16, 3, 9, 6, 10, 11, 4, 12]",False,complete,10,10,29,0,78,0,78,78,2,12,12,3,3,2,4
9,80458,7,12,8,"[1, 2, 7, 8, 9, 12, 13, 14, 15, 21, 22, 23]","[0, 3, 4, 5, 6, 10, 11, 16]","{""support_1"": 6, ""support_2"": 4}","[4, 6]",2,"[8, 7, 15, 13, 2, 21, 14, 23, 22, 1, 12, 9, 6, 16, 10, 11, 5, 3, 4, 0]",True,63832321,0.063832321,"[6, 16, 3, 4, 10, 11, 5, 0]","[0, 5, 11, 10, 4, 3, 16, 6]",False,complete,8,8,23,0,49,0,49,49,2,8,8,2,2,1,3
9,80459,8,14,6,"[1, 2, 6, 7, 8, 9, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 3, 4, 5, 10, 11]","{""support_1"": 11, ""support_2"": 4}","[4, 11]",2,"[8, 7, 15, 13, 2, 21, 14, 23, 22, 1, 12, 9, 6, 16, 10, 11, 5, 3, 4, 0]",True,32688278,0.032688278,"[3, 4, 0, 10, 11, 5]","[5, 11, 10, 0, 4, 3]",False,complete,6,6,18,0,30,0,30,30,2,5,5,2,2,0,2
9,80460,9,16,4,"[1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 3, 4, 5]","{""support_2"": 4}",[4],1,"[8, 7, 15, 13, 2, 21, 14, 23, 22, 1, 12, 9, 6, 16, 10, 11, 5, 3, 4, 0]",True,14958450,0.014958450,"[5, 3, 4, 0]","[0, 4, 3, 5]",True,complete,4,4,10,0,16,0,16,16,1,2,2,1,1,0,1
9,80461,10,18,2,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[0, 4]","{""support_2"": 4}",[4],1,"[8, 7, 15, 13, 2, 21, 14, 23, 22, 1, 12, 9, 6, 16, 10, 11, 5, 3, 4, 0]",True,3072102,0.003072102,"[4, 0]","[0, 4]",True,complete,2,2,3,0,5,0,5,5,0,0,0,0,0,0,1
10,90452,1,0,20,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,5592702963,5.592702963,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]","[12, 21, 4, 1, 11, 0, 5, 10, 3, 16, 14, 6, 7, 8, 23, 2, 15, 13, 22, 9]",True,complete,20,20,140,0,1325,0,1325,1325,2,21,21,5,5,5,5
10,90453,2,2,18,"[9, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 21, 23]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,3576787060,3.576787060,"[2, 15, 21, 13, 7, 12, 23, 8, 16, 3, 1, 0, 4, 10, 11, 14, 6, 5]","[5, 6, 14, 11, 10, 4, 0, 1, 3, 16, 8, 23, 12, 7, 13, 21, 15, 2]",False,complete,18,18,97,0,999,0,999,999,2,20,20,4,4,4,4
10,90454,3,4,16,"[9, 13, 15, 22]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 16, 21, 23]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,2315199019,2.315199019,"[2, 21, 8, 7, 6, 14, 16, 10, 5, 23, 1, 3, 0, 12, 4, 11]","[11, 4, 12, 0, 3, 1, 23, 5, 10, 16, 14, 6, 7, 8, 21, 2]",False,complete,16,16,83,0,677,0,677,677,2,21,21,6,6,6,6
10,90455,4,6,14,"[2, 9, 13, 15, 22, 23]","[0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 16, 21]",{},[],0,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,1248390938,1.248390938,"[16, 7, 10, 8, 6, 5, 14, 3, 12, 11, 4, 1, 21, 0]","[0, 21, 1, 4, 11, 12, 3, 14, 5, 6, 8, 10, 7, 16]",False,complete,14,14,75,0,433,0,433,433,2,15,15,3,3,3,3
10,90456,5,8,12,"[2, 7, 8, 9, 13, 15, 22, 23]","[0, 1, 3, 4, 5, 6, 10, 11, 12, 14, 16, 21]","{""support_1"": 6}",[6],1,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,571933034,0.571933034,"[6, 14, 5, 10, 21, 16, 1, 12, 11, 3, 4, 0]","[0, 4, 3, 11, 12, 1, 16, 21, 10, 5, 14, 6]",False,complete,12,12,42,0,223,0,223,223,2,16,16,4,4,4,5
10,90457,6,10,10,"[2, 6, 7, 8, 9, 13, 14, 15, 22, 23]","[0, 1, 3, 4, 5, 10, 11, 12, 16, 21]","{""support_1"": 11}",[11],1,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,225056998,0.225056998,"[16, 12, 10, 11, 5, 3, 4, 1, 21, 0]","[0, 21, 1, 4, 3, 5, 11, 10, 12, 16]",False,complete,10,10,41,0,119,0,119,119,2,11,11,2,2,1,2
10,90458,7,12,8,"[2, 3, 6, 7, 8, 9, 13, 14, 15, 16, 22, 23]","[0, 1, 4, 5, 10, 11, 12, 21]","{""support_1"": 11, ""support_2"": 21}","[11, 21]",2,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,86361706,0.086361706,"[10, 12, 11, 5, 4, 1, 21, 0]","[0, 21, 1, 4, 5, 11, 12, 10]",False,complete,8,8,28,0,59,0,59,59,2,8,8,2,2,0,2
10,90459,8,14,6,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 22, 23]","[0, 1, 4, 11, 12, 21]","{""support_1"": 11, ""support_2"": 21}","[11, 21]",2,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,46415933,0.046415933,"[12, 11, 4, 1, 21, 0]","[0, 21, 1, 4, 11, 12]",False,complete,6,6,17,0,35,0,35,35,2,5,5,2,2,0,2
10,90460,9,16,4,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 22, 23]","[1, 4, 12, 21]","{""support_1"": 12, ""support_2"": 21}","[12, 21]",2,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,18434116,0.018434116,"[1, 4, 21, 12]","[12, 21, 4, 1]",True,complete,4,4,9,0,16,0,16,16,2,5,5,2,2,0,2
10,90461,10,18,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 22, 23]","[12, 21]","{""support_1"": 12, ""support_2"": 21}","[12, 21]",2,"[9, 22, 13, 15, 2, 23, 8, 7, 6, 14, 16, 3, 10, 5, 0, 11, 1, 4, 21, 12]",True,3918626,0.003918626,"[12, 21]","[21, 12]",False,complete,2,2,3,0,5,0,5,5,1,1,1,1,1,0,2
